member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
member,classic_bike,2021,Nov,Thursday,20,547,10.193997562461913,1559.6733866309135
member,classic_bike,2021,Nov,Thursday,21,430,11.701472868217055,1622.114189361245
member,classic_bike,2021,Nov,Thursday,22,288,9.359606481481482,1613.4249136443625
member,classic_bike,2021,Nov,Thursday,23,173,8.921290944123314,1637.627247404012
member,classic_bike,2021,Nov,Tuesday,0,81,9.490329218106996,1607.3220807648509
member,classic_bike,2021,Nov,Tuesday,1,26,7.924358974358975,1483.8825449621836
member,classic_bike,2021,Nov,Tuesday,2,13,11.743589743589745,1395.5098849436042
member,classic_bike,2021,Nov,Tuesday,3,7,8.469047619047618,1703.7363244064459
member,classic_bike,2021,Nov,Tuesday,4,37,10.070270270270271,2271.027295054384
member,classic_bike,2021,Nov,Tuesday,5,302,8.59144591611479,1703.5071997254538
member,classic_bike,2021,Nov,Tuesday,6,876,9.961168188736682,1872.9126662647182
member,classic_bike,2021,Nov,Tuesday,7,1752,11.450180745814308,2046.0107930948736
member,classic_bike,2021,Nov,Tuesday,8,2196,11.20918336369156,1932.8162167884545
member,classic_bike,2021,Nov,Tuesday,9,1089,10.561616161616161,1684.8172219601142
member,classic_bike,2021,Nov,Tuesday,10,870,9.831762452107279,1583.233040440753
member,classic_bike,2021,Nov,Tuesday,11,962,11.591250866250867,1654.6669948430335
member,classic_bike,2021,Nov,Tuesday,12,1218,9.860262725779966,1475.9369931938827
member,classic_bike,2021,Nov,Tuesday,13,1153,9.962185602775369,1518.1639521466645
member,classic_bike,2021,Nov,Tuesday,14,1092,10.64078144078144,1741.5084811371244
member,classic_bike,2021,Nov,Tuesday,15,1629,11.079066912216083,1820.740300514203
member,classic_bike,2021,Nov,Tuesday,16,2340,11.78318376068376,1991.2828416793893
member,classic_bike,2021,Nov,Tuesday,17,2843,12.02387735959667,1967.0827754954003
member,classic_bike,2021,Nov,Tuesday,18,2077,10.691646605681271,1758.633216480965
member,classic_bike,2021,Nov,Tuesday,19,1359,10.149938680402256,1667.7525542393503
member,classic_bike,2021,Nov,Tuesday,20,972,9.903189300411523,1654.7762360224467
member,classic_bike,2021,Nov,Tuesday,21,644,10.094435817805383,1578.1649647219533
member,classic_bike,2021,Nov,Tuesday,22,395,10.846708860759493,1733.1200386917988
member,classic_bike,2021,Nov,Tuesday,23,229,9.77278020378457,1721.1352678107016
member,classic_bike,2021,Nov,Wednesday,0,93,10.295340501792115,1705.5694745877918
member,classic_bike,2021,Nov,Wednesday,1,35,10.563809523809523,1497.6784849024355
member,classic_bike,2021,Nov,Wednesday,2,11,12.784848484848485,1872.0925492162592
member,classic_bike,2021,Nov,Wednesday,3,10,9.24,1327.7427403973081
member,classic_bike,2021,Nov,Wednesday,4,28,7.706547619047619,1762.7192622499201
member,classic_bike,2021,Nov,Wednesday,5,254,8.536811023622047,1694.6642850543806
member,classic_bike,2021,Nov,Wednesday,6,690,10.690338164251207,2039.8279713918475
member,classic_bike,2021,Nov,Wednesday,7,1387,11.44608267243451,2082.898095442199
member,classic_bike,2021,Nov,Wednesday,8,1583,11.055264266161297,1892.0610882150622
member,classic_bike,2021,Nov,Wednesday,9,918,11.455337690631808,1751.1195699481698
member,classic_bike,2021,Nov,Wednesday,10,649,10.636594761171033,1740.694088545414
member,classic_bike,2021,Nov,Wednesday,11,852,10.672241784037558,1620.1927508268038
member,classic_bike,2021,Nov,Wednesday,12,951,10.396565019277952,1589.45226094892
member,classic_bike,2021,Nov,Wednesday,13,990,10.687929292929294,1636.7125948004377
member,classic_bike,2021,Nov,Wednesday,14,888,12.181006006006006,1795.2161762950357
member,classic_bike,2021,Nov,Wednesday,15,1102,11.269147005444646,1792.2555442347239
member,classic_bike,2021,Nov,Wednesday,16,1515,11.537986798679867,1939.1683670187335
member,classic_bike,2021,Nov,Wednesday,17,2144,11.810307835820895,1958.2279389391483
member,classic_bike,2021,Nov,Wednesday,18,1490,12.150503355704698,1744.1868294907524
member,classic_bike,2021,Nov,Wednesday,19,1025,10.56819512195122,1737.167735067172
member,classic_bike,2021,Nov,Wednesday,20,711,10.207969995311768,1610.8397171569145
member,classic_bike,2021,Nov,Wednesday,21,550,10.430484848484848,1669.9392421241168
member,classic_bike,2021,Nov,Wednesday,22,340,10.809313725490195,1812.7066711583684
member,classic_bike,2021,Nov,Wednesday,23,216,13.201697530864198,1751.9039040982152
member,classic_bike,2021,Dec,Friday,0,95,10.060175438596492,1792.4550778500961
member,classic_bike,2021,Dec,Friday,1,71,9.021830985915493,1699.5286894093492
member,classic_bike,2021,Dec,Friday,2,34,12.624509803921569,2219.3769937603547
member,classic_bike,2021,Dec,Friday,3,17,11.640196078431373,1307.9264707405518
member,classic_bike,2021,Dec,Friday,4,24,9.444444444444445,2064.584461437297
member,classic_bike,2021,Dec,Friday,5,143,8.084265734265735,1582.8696106221553
member,classic_bike,2021,Dec,Friday,6,405,9.866255144032921,1802.1934851679732
member,classic_bike,2021,Dec,Friday,7,773,11.114187149633462,1985.1501664581251
member,classic_bike,2021,Dec,Friday,8,871,12.852621507845388,1871.5813672434786
member,classic_bike,2021,Dec,Friday,9,669,10.529372197309417,1759.9278705540978
member,classic_bike,2021,Dec,Friday,10,639,11.042723004694835,1720.4862875933534
member,classic_bike,2021,Dec,Friday,11,850,10.574392156862745,1714.9682910009897
member,classic_bike,2021,Dec,Friday,12,951,9.971538731160182,1554.3565558361545
member,classic_bike,2021,Dec,Friday,13,959,10.98027459158846,1763.1997565080524
member,classic_bike,2021,Dec,Friday,14,929,10.933961248654468,1750.5918508717145
member,classic_bike,2021,Dec,Friday,15,900,11.600944444444444,1803.6417870701046
member,classic_bike,2021,Dec,Friday,16,943,11.799027925061859,1812.6436581471353
member,classic_bike,2021,Dec,Friday,17,991,10.804103599058191,1682.9308289475548
member,classic_bike,2021,Dec,Friday,18,709,11.040032910202163,1662.9558899431058
member,classic_bike,2021,Dec,Friday,19,535,11.391183800623052,1718.0293183657068
member,classic_bike,2021,Dec,Friday,20,359,11.866016713091922,1716.4440121537707
member,classic_bike,2021,Dec,Friday,21,265,11.444779874213836,1730.5339688596785
member,classic_bike,2021,Dec,Friday,22,245,11.960544217687074,1844.6745912688307
member,classic_bike,2021,Dec,Friday,23,219,11.313394216133942,1738.8217685688462
member,classic_bike,2021,Dec,Monday,0,30,7.762222222222222,1550.5610648381519
member,classic_bike,2021,Dec,Monday,1,10,9.598333333333333,1995.2000899530678
member,classic_bike,2021,Dec,Monday,2,6,7.566666666666666,884.935772748958
member,classic_bike,2021,Dec,Monday,3,9,13.066666666666666,1171.5563631309776
member,classic_bike,2021,Dec,Monday,4,18,9.833333333333334,2251.189198885353
member,classic_bike,2021,Dec,Monday,5,141,8.556028368794326,1721.837884970862
member,classic_bike,2021,Dec,Monday,6,368,10.845697463768117,1866.9944139610598
member,classic_bike,2021,Dec,Monday,7,696,10.981345785440613,2023.304871288212
member,classic_bike,2021,Dec,Monday,8,833,10.43873549419768,1873.7393909757304
member,classic_bike,2021,Dec,Monday,9,500,10.547733333333333,1792.3166606946684
member,classic_bike,2021,Dec,Monday,10,398,9.541080402010051,1650.204229213155
member,classic_bike,2021,Dec,Monday,11,512,10.491634114583333,1732.561457988702
member,classic_bike,2021,Dec,Monday,12,550,10.106666666666667,1669.0349345520815
member,classic_bike,2021,Dec,Monday,13,599,10.602726766833612,1704.3301041321997
member,classic_bike,2021,Dec,Monday,14,588,11.222307256235828,1883.1261042936299
member,classic_bike,2021,Dec,Monday,15,782,10.522058823529411,1792.283910781002
member,classic_bike,2021,Dec,Monday,16,955,11.324258289703316,1907.3734393112209
member,classic_bike,2021,Dec,Monday,17,1162,11.388998852553069,1902.4297394837001
member,classic_bike,2021,Dec,Monday,18,787,10.180495552731893,1675.380138639286
member,classic_bike,2021,Dec,Monday,19,482,10.001763485477179,1696.9567682415625
member,classic_bike,2021,Dec,Monday,20,342,11.639376218323587,1542.2359137621072
member,classic_bike,2021,Dec,Monday,21,202,9.387541254125413,1564.4731032369991
member,classic_bike,2021,Dec,Monday,22,158,10.582911392405064,1741.5375341271522
member,classic_bike,2021,Dec,Monday,23,74,7.270945945945946,1441.8741176937128
member,classic_bike,2021,Dec,Saturday,0,114,10.145906432748538,1711.4885221499098
member,classic_bike,2021,Dec,Saturday,1,118,25.886581920903954,1813.174303536469
member,classic_bike,2021,Dec,Saturday,2,62,11.819354838709677,1996.3193208520336
member,classic_bike,2021,Dec,Saturday,3,39,9.90940170940171,1834.0397758866557
member,classic_bike,2021,Dec,Saturday,4,25,9.577333333333334,2103.489704264671
member,classic_bike,2021,Dec,Saturday,5,19,9.960526315789474,2177.8763785384535
member,classic_bike,2021,Dec,Saturday,6,87,10.044252873563218,1744.3525488845135
member,classic_bike,2021,Dec,Saturday,7,198,10.28063973063973,1657.6403916557167
member,classic_bike,2021,Dec,Saturday,8,291,9.598797250859107,1682.0313552919229
member,classic_bike,2021,Dec,Saturday,9,384,10.340277777777779,1753.9386963686584
member,classic_bike,2021,Dec,Saturday,10,546,10.886263736263736,1816.7117432502182
member,classic_bike,2021,Dec,Saturday,11,688,12.420736434108527,1881.5778415818345
member,classic_bike,2021,Dec,Saturday,12,678,11.27212389380531,1776.7002571317391
member,classic_bike,2021,Dec,Saturday,13,749,11.9774810858923,1866.5664782278868
member,classic_bike,2021,Dec,Saturday,14,710,12.190868544600939,1841.6919929481628
member,classic_bike,2021,Dec,Saturday,15,655,11.663969465648854,1774.638007583504
member,classic_bike,2021,Dec,Saturday,16,671,11.82411823149528,1824.8759316415542
member,classic_bike,2021,Dec,Saturday,17,482,11.193464730290456,1706.4629865661605
member,classic_bike,2021,Dec,Saturday,18,458,14.006804949053858,1696.927723190728
member,classic_bike,2021,Dec,Saturday,19,335,11.296268656716418,1650.9010107738177
member,classic_bike,2021,Dec,Saturday,20,233,11.445278969957082,1844.7808791980235
member,classic_bike,2021,Dec,Saturday,21,192,9.392621527777777,1513.4247067626584
member,classic_bike,2021,Dec,Saturday,22,184,11.560597826086957,1797.8005318205167
member,classic_bike,2021,Dec,Saturday,23,154,11.75,1822.4274464726616
member,classic_bike,2021,Dec,Sunday,0,152,10.52532894736842,1727.2962399503092
member,classic_bike,2021,Dec,Sunday,1,113,10.906637168141593,2019.5484721814698
member,classic_bike,2021,Dec,Sunday,2,53,9.287421383647798,1581.2441595134387
member,classic_bike,2021,Dec,Sunday,3,36,12.459722222222222,1800.2775424038693
member,classic_bike,2021,Dec,Sunday,4,21,9.165873015873016,2158.544406731527
member,classic_bike,2021,Dec,Sunday,5,24,16.240972222222222,2182.2016990510024
member,classic_bike,2021,Dec,Sunday,6,95,12.96,2124.9565904569718
member,classic_bike,2021,Dec,Sunday,7,155,10.254408602150537,1731.2615222192453
member,classic_bike,2021,Dec,Sunday,8,223,10.035052316890882,1514.4152687672417
member,classic_bike,2021,Dec,Sunday,9,387,10.342678725236865,1718.9352820636282
member,classic_bike,2021,Dec,Sunday,10,485,11.22790378006873,1782.2854898267728
member,classic_bike,2021,Dec,Sunday,11,575,10.933652173913044,1793.3033118228432
member,classic_bike,2021,Dec,Sunday,12,593,11.16540191118606,1793.1650790322822
member,classic_bike,2021,Dec,Sunday,13,629,15.253948065712772,1866.4337362940892
member,classic_bike,2021,Dec,Sunday,14,603,11.921641791044776,1845.5139758641299
member,classic_bike,2021,Dec,Sunday,15,602,12.072591362126246,1888.6714061972061
member,classic_bike,2021,Dec,Sunday,16,588,11.90796485260771,1796.3446165436078
member,classic_bike,2021,Dec,Sunday,17,391,13.96385336743393,1579.160340165734
member,classic_bike,2021,Dec,Sunday,18,290,12.580229885057472,1527.1006668598825
member,classic_bike,2021,Dec,Sunday,19,225,10.60274074074074,1666.8672738429316
member,classic_bike,2021,Dec,Sunday,20,166,9.027510040160642,1385.7389807877687
member,classic_bike,2021,Dec,Sunday,21,146,9.298059360730594,1676.175109690952
member,classic_bike,2021,Dec,Sunday,22,120,10.010277777777778,1773.261421318729
member,classic_bike,2021,Dec,Sunday,23,47,12.452836879432624,1884.5297116103231
member,classic_bike,2021,Dec,Thursday,0,60,9.846111111111112,1808.3868766126595
member,classic_bike,2021,Dec,Thursday,1,32,10.402604166666666,1735.5868511514168
member,classic_bike,2021,Dec,Thursday,2,12,12.680555555555555,2108.286804604225
member,classic_bike,2021,Dec,Thursday,3,14,13.99047619047619,1789.6816296396462
member,classic_bike,2021,Dec,Thursday,4,37,8.76936936936937,1808.9733425835072
member,classic_bike,2021,Dec,Thursday,5,167,8.782634730538922,1714.5881287373204
member,classic_bike,2021,Dec,Thursday,6,509,9.911329404060249,1795.4175223376797
member,classic_bike,2021,Dec,Thursday,7,957,10.301584813653779,1883.9364076970742
member,classic_bike,2021,Dec,Thursday,8,1175,10.611432624113474,1887.2903754306858
member,classic_bike,2021,Dec,Thursday,9,723,10.558598432457353,1838.1473399537615
member,classic_bike,2021,Dec,Thursday,10,594,10.487514029180696,1772.9955456460457
member,classic_bike,2021,Dec,Thursday,11,740,11.196734234234235,1757.701331123038
member,classic_bike,2021,Dec,Thursday,12,896,10.888262648809524,1685.2493694651776
member,classic_bike,2021,Dec,Thursday,13,909,11.176567656765677,1714.0955803729953
member,classic_bike,2021,Dec,Thursday,14,860,10.575329457364342,1724.442870850081
member,classic_bike,2021,Dec,Thursday,15,1114,12.284934171154998,1832.4110616143528
member,classic_bike,2021,Dec,Thursday,16,1429,11.372848145556333,1901.2667305408638
member,classic_bike,2021,Dec,Thursday,17,1572,11.047582697201017,1817.2196885654628
member,classic_bike,2021,Dec,Thursday,18,1204,11.064964008859357,1818.6516295192241
member,classic_bike,2021,Dec,Thursday,19,755,11.89618101545254,1711.1721642285431
member,classic_bike,2021,Dec,Thursday,20,547,9.99996953077392,1597.3921708024511
member,classic_bike,2021,Dec,Thursday,21,418,11.545773524720893,1686.8001623728987
member,classic_bike,2021,Dec,Thursday,22,263,11.306907477820026,1846.7927881949774
member,classic_bike,2021,Dec,Thursday,23,189,9.992592592592592,1771.9845281804455
member,classic_bike,2021,Dec,Tuesday,0,33,11.804545454545455,2162.8010602603554
member,classic_bike,2021,Dec,Tuesday,1,18,12.963888888888889,1823.2170941905172
member,classic_bike,2021,Dec,Tuesday,2,11,15.803030303030303,2130.832735267674
member,classic_bike,2021,Dec,Tuesday,3,7,8.833333333333334,1446.444488891936
member,classic_bike,2021,Dec,Tuesday,4,30,8.822777777777778,1920.9625343269693
member,classic_bike,2021,Dec,Tuesday,5,169,8.784516765285996,1695.3241186975451
member,classic_bike,2021,Dec,Tuesday,6,407,9.443816543816544,1727.079283988535
member,classic_bike,2021,Dec,Tuesday,7,763,10.745019659239842,1962.0664729472667
member,classic_bike,2021,Dec,Tuesday,8,918,10.07770515613653,1814.9718834436146
member,classic_bike,2021,Dec,Tuesday,9,541,10.170825631546519,1683.4749526568626
member,classic_bike,2021,Dec,Tuesday,10,377,9.66790450928382,1630.2419381075397
member,classic_bike,2021,Dec,Tuesday,11,488,10.021653005464481,1641.7141982792737
member,classic_bike,2021,Dec,Tuesday,12,516,9.395542635658915,1473.2421723324935
member,classic_bike,2021,Dec,Tuesday,13,473,10.625334742776603,1662.9431443733693
member,classic_bike,2021,Dec,Tuesday,14,503,11.019880715705765,1757.3798257004341
member,classic_bike,2021,Dec,Tuesday,15,664,11.047991967871486,1851.2896508506863
member,classic_bike,2021,Dec,Tuesday,16,906,10.896320824135394,1876.496948346247
member,classic_bike,2021,Dec,Tuesday,17,1120,11.431339285714285,1954.5214574865795
member,classic_bike,2021,Dec,Tuesday,18,834,10.599100719424461,1763.2124820365877
member,classic_bike,2021,Dec,Tuesday,19,487,10.517008898015058,1699.3474115968475
member,classic_bike,2021,Dec,Tuesday,20,307,10.04315960912052,1563.8343925282943
member,classic_bike,2021,Dec,Tuesday,21,195,9.415897435897437,1648.371329961725
member,classic_bike,2021,Dec,Tuesday,22,144,8.95787037037037,1668.5141505293586
member,classic_bike,2021,Dec,Tuesday,23,69,9.28816425120773,1733.0791900360134
member,classic_bike,2021,Dec,Wednesday,0,60,12.03,1854.297643053462
member,classic_bike,2021,Dec,Wednesday,1,20,8.821666666666667,1645.9305300100746
member,classic_bike,2021,Dec,Wednesday,2,15,9.996666666666668,1289.9314283265915
member,classic_bike,2021,Dec,Wednesday,3,9,7.612962962962963,1559.0206905349287
member,classic_bike,2021,Dec,Wednesday,4,37,10.48018018018018,2314.1575296563406
member,classic_bike,2021,Dec,Wednesday,5,242,11.537878787878787,1625.7403618824094
member,classic_bike,2021,Dec,Wednesday,6,548,9.836891727493917,1814.788119421226
member,classic_bike,2021,Dec,Wednesday,7,1057,10.981173131504258,1988.0830674111023
member,classic_bike,2021,Dec,Wednesday,8,1215,10.79724279835391,1952.4352077362962
member,classic_bike,2021,Dec,Wednesday,9,757,9.522457067371201,1637.856713184815
member,classic_bike,2021,Dec,Wednesday,10,567,10.728600823045268,1682.3744209641534
member,classic_bike,2021,Dec,Wednesday,11,679,10.461119293078056,1699.138448259307
member,classic_bike,2021,Dec,Wednesday,12,827,10.078496573962113,1568.556907240995
member,classic_bike,2021,Dec,Wednesday,13,817,10.214667482660138,1660.4086725935038
member,classic_bike,2021,Dec,Wednesday,14,798,10.206161236424395,1705.3500951381948
member,classic_bike,2021,Dec,Wednesday,15,1069,11.141908325537885,1796.0934429169013
member,classic_bike,2021,Dec,Wednesday,16,1339,11.150746825989545,1898.2376391932294
member,classic_bike,2021,Dec,Wednesday,17,1660,11.462530120481928,1916.164988248576
member,classic_bike,2021,Dec,Wednesday,18,1164,11.190506872852234,1668.5608394922183
member,classic_bike,2021,Dec,Wednesday,19,823,9.974949372215471,1636.1519513501737
member,classic_bike,2021,Dec,Wednesday,20,523,12.568961121733588,1640.133522187888
member,classic_bike,2021,Dec,Wednesday,21,342,10.554288499025342,1689.5632659898793
member,classic_bike,2021,Dec,Wednesday,22,235,11.43418439716312,1964.3517768106528
member,classic_bike,2021,Dec,Wednesday,23,136,9.600612745098038,1705.4006099219355
member,docked_bike,2021,Jan,Wednesday,18,1,2.6333333333333333,528.5457076936024
member,electric_bike,2021,Jan,Friday,0,14,9.925,2358.5936210335585
member,electric_bike,2021,Jan,Friday,1,5,26.05666666666667,3256.3430049470962
member,electric_bike,2021,Jan,Friday,2,15,10.314444444444444,2493.6719666623335
member,electric_bike,2021,Jan,Friday,3,4,10.320833333333333,1781.942374578965
member,electric_bike,2021,Jan,Friday,4,5,8.703333333333333,2075.5956277492364
member,electric_bike,2021,Jan,Friday,5,32,8.252083333333333,1992.8866677982787
member,electric_bike,2021,Jan,Friday,6,110,10.29969696969697,2372.629647745903
member,electric_bike,2021,Jan,Friday,7,158,9.037658227848102,1913.70075881844
member,electric_bike,2021,Jan,Friday,8,187,10.078342245989305,2101.553934086986
member,electric_bike,2021,Jan,Friday,9,120,10.922777777777778,1866.6081064495413
member,electric_bike,2021,Jan,Friday,10,107,11.445794392523364,2299.7979355685356
member,electric_bike,2021,Jan,Friday,11,110,11.955757575757575,2077.951576341765
member,electric_bike,2021,Jan,Friday,12,129,9.72312661498708,1636.1912516726686
member,electric_bike,2021,Jan,Friday,13,147,10.420294784580499,1749.4898061281885
member,electric_bike,2021,Jan,Friday,14,157,11.27176220806794,2236.0523058169424
member,electric_bike,2021,Jan,Friday,15,203,12.433661740558293,2293.4053966847014
member,electric_bike,2021,Jan,Friday,16,204,15.039460784313725,2512.1312022256316
member,electric_bike,2021,Jan,Friday,17,255,11.299738562091504,1996.5384058330196
member,electric_bike,2021,Jan,Friday,18,250,11.547333333333333,2024.665792542446
member,electric_bike,2021,Jan,Friday,19,173,13.528420038535646,1920.1669734166856
member,electric_bike,2021,Jan,Friday,20,92,12.533514492753623,1856.8645872712727
member,electric_bike,2021,Jan,Friday,21,49,10.68061224489796,1869.9667898045693
member,electric_bike,2021,Jan,Friday,22,34,10.711764705882352,2252.5323128741206
member,electric_bike,2021,Jan,Friday,23,41,9.497967479674797,2037.9983580546234
member,electric_bike,2021,Jan,Monday,0,9,15.255555555555555,4692.5894596758235
member,electric_bike,2021,Jan,Monday,1,4,5.041666666666666,985.3612821652982
member,electric_bike,2021,Jan,Monday,2,7,11.31904761904762,3407.6223326792515
member,electric_bike,2021,Jan,Monday,3,2,9.9,2673.1983118666676
member,electric_bike,2021,Jan,Monday,4,9,3.8166666666666664,946.0838766154524
member,electric_bike,2021,Jan,Monday,5,25,9.182666666666666,2229.2257882501476
member,electric_bike,2021,Jan,Monday,6,86,10.172286821705427,2510.0917321551933
member,electric_bike,2021,Jan,Monday,7,137,9.5345498783455,2136.364494496661
member,electric_bike,2021,Jan,Monday,8,145,10.631494252873564,2256.4405676807887
member,electric_bike,2021,Jan,Monday,9,95,10.26842105263158,2115.5101821554754
member,electric_bike,2021,Jan,Monday,10,79,11.612658227848101,1922.2767673722733
member,electric_bike,2021,Jan,Monday,11,126,10.011772486772488,1881.411594815557
member,electric_bike,2021,Jan,Monday,12,122,11.639207650273224,1685.4201325577185
member,electric_bike,2021,Jan,Monday,13,129,10.549612403100776,2071.2729945369674
member,electric_bike,2021,Jan,Monday,14,133,11.597744360902256,2281.9080740237964
member,electric_bike,2021,Jan,Monday,15,148,9.929054054054054,2031.9643589813365
member,electric_bike,2021,Jan,Monday,16,216,11.267206790123456,2197.912362194731
member,electric_bike,2021,Jan,Monday,17,229,11.70254730713246,2243.0823456368703
member,electric_bike,2021,Jan,Monday,18,213,10.043114241001565,1829.2300038452272
member,electric_bike,2021,Jan,Monday,19,112,10.735119047619047,2146.914425212771
member,electric_bike,2021,Jan,Monday,20,63,9.162962962962963,1881.2987379848378
member,electric_bike,2021,Jan,Monday,21,40,8.558333333333334,1782.3733780098814
member,electric_bike,2021,Jan,Monday,22,34,9.186274509803921,1560.765576280628
member,electric_bike,2021,Jan,Monday,23,11,7.763636363636364,1718.0732137792559
member,electric_bike,2021,Jan,Saturday,0,28,18.294642857142858,3448.900045727727
member,electric_bike,2021,Jan,Saturday,1,24,12.709722222222222,1887.037457469855
member,electric_bike,2021,Jan,Saturday,2,18,11.312962962962963,2509.6461111081967
member,electric_bike,2021,Jan,Saturday,3,6,9.469444444444445,2234.6378411259625
member,electric_bike,2021,Jan,Saturday,4,3,11.1,3082.6070421313516
member,electric_bike,2021,Jan,Saturday,5,11,9.151515151515152,2220.529181787899
member,electric_bike,2021,Jan,Saturday,6,36,12.170833333333333,2865.6789033090113
member,electric_bike,2021,Jan,Saturday,7,50,10.378666666666666,2319.0569159057686
member,electric_bike,2021,Jan,Saturday,8,72,11.975925925925926,2074.9712273859013
member,electric_bike,2021,Jan,Saturday,9,129,11.064211886304909,2002.5396037570006
member,electric_bike,2021,Jan,Saturday,10,152,11.090570175438597,1954.764925375732
member,electric_bike,2021,Jan,Saturday,11,201,12.122719734660032,2308.020959047526
member,electric_bike,2021,Jan,Saturday,12,235,11.305673758865249,1975.750310173832
member,electric_bike,2021,Jan,Saturday,13,234,12.457977207977208,2264.0273220092117
member,electric_bike,2021,Jan,Saturday,14,241,11.697786998616873,2310.4122842641987
member,electric_bike,2021,Jan,Saturday,15,193,13.620034542314336,2326.9622036593273
member,electric_bike,2021,Jan,Saturday,16,195,13.309059829059828,2096.916712790858
member,electric_bike,2021,Jan,Saturday,17,143,13.661188811188811,2167.2102597357207
member,electric_bike,2021,Jan,Saturday,18,123,13.441463414634146,2170.9250465245646
member,electric_bike,2021,Jan,Saturday,19,105,12.203968253968254,1939.6487228273224
member,electric_bike,2021,Jan,Saturday,20,85,10.311764705882354,1820.1256567203816
member,electric_bike,2021,Jan,Saturday,21,50,17.114,1966.4076005328968
member,electric_bike,2021,Jan,Saturday,22,48,12.322916666666666,2268.6726417626537
member,electric_bike,2021,Jan,Saturday,23,45,9.83,1852.7472449950076
member,electric_bike,2021,Jan,Sunday,0,38,9.864473684210527,2273.403180983143
member,electric_bike,2021,Jan,Sunday,1,19,8.964912280701755,1914.2269512757844
member,electric_bike,2021,Jan,Sunday,2,6,10.927777777777777,3345.4200397714308
member,electric_bike,2021,Jan,Sunday,3,6,8.127777777777778,2438.9684189773657
member,electric_bike,2021,Jan,Sunday,4,5,4.206666666666667,1146.541515891426
member,electric_bike,2021,Jan,Sunday,5,7,7.55,1840.7825602953637
member,electric_bike,2021,Jan,Sunday,6,31,9.2252688172043,2142.4092241110507
member,electric_bike,2021,Jan,Sunday,7,25,7.664666666666666,1802.3976149463842
member,electric_bike,2021,Jan,Sunday,8,44,13.075378787878789,1990.5159525359645
member,electric_bike,2021,Jan,Sunday,9,65,10.228974358974359,2051.6666479710734
member,electric_bike,2021,Jan,Sunday,10,99,11.47138047138047,1973.074342690853
member,electric_bike,2021,Jan,Sunday,11,109,16.604892966360858,2226.014011589159
member,electric_bike,2021,Jan,Sunday,12,139,13.935491606714628,2139.7826382313947
member,electric_bike,2021,Jan,Sunday,13,173,12.183429672447014,2467.7125859577563
member,electric_bike,2021,Jan,Sunday,14,179,11.243296089385474,2181.6749690147326
member,electric_bike,2021,Jan,Sunday,15,160,11.1578125,2042.1385519050382
member,electric_bike,2021,Jan,Sunday,16,116,13.78117816091954,2104.2443756327957
member,electric_bike,2021,Jan,Sunday,17,114,12.072222222222223,2109.4204195259613
member,electric_bike,2021,Jan,Sunday,18,111,13.390990990990991,1957.2069978412771
member,electric_bike,2021,Jan,Sunday,19,98,10.872108843537415,1581.459405381153
member,electric_bike,2021,Jan,Sunday,20,64,17.66223958333333,2034.6561702508468
member,electric_bike,2021,Jan,Sunday,21,50,8.986333333333333,1872.3992072645422
member,electric_bike,2021,Jan,Sunday,22,43,10.89186046511628,1749.0566246553062
member,electric_bike,2021,Jan,Sunday,23,27,12.15,1835.3976353479134
member,electric_bike,2021,Jan,Thursday,0,8,13.35,3410.920075633519
member,electric_bike,2021,Jan,Thursday,1,8,9.65,1067.3066458780781
member,electric_bike,2021,Jan,Thursday,2,3,15.86111111111111,2470.0869490196924
member,electric_bike,2021,Jan,Thursday,3,2,6.091666666666667,1356.8052582425112
member,electric_bike,2021,Jan,Thursday,4,4,12.783333333333333,3866.5586182881716
member,electric_bike,2021,Jan,Thursday,5,35,10.446190476190477,2176.3429431983345
member,electric_bike,2021,Jan,Thursday,6,108,9.33395061728395,2227.997707397085
member,electric_bike,2021,Jan,Thursday,7,154,8.740367965367966,1903.1988068607009
member,electric_bike,2021,Jan,Thursday,8,176,10.359848484848484,2394.9242253824195
member,electric_bike,2021,Jan,Thursday,9,101,10.0493399339934,1895.0186127162776
member,electric_bike,2021,Jan,Thursday,10,102,9.363725490196078,1941.4353171423943
member,electric_bike,2021,Jan,Thursday,11,106,11.955188679245284,1909.4255148322961
member,electric_bike,2021,Jan,Thursday,12,119,10.790896358543417,1810.4208611811575
member,electric_bike,2021,Jan,Thursday,13,139,11.10515587529976,2119.5693688472747
member,electric_bike,2021,Jan,Thursday,14,138,11.935024154589373,2447.7486502654274
member,electric_bike,2021,Jan,Thursday,15,173,10.996339113680154,2017.4091739330825
member,electric_bike,2021,Jan,Thursday,16,231,13.233694083694084,2325.4041833936835
member,electric_bike,2021,Jan,Thursday,17,313,11.292758253461129,2178.561378549397
member,electric_bike,2021,Jan,Thursday,18,189,11.066754850088184,2004.6085451266883
member,electric_bike,2021,Jan,Thursday,19,138,13.63949275362319,2169.202596768177
member,electric_bike,2021,Jan,Thursday,20,67,11.531592039800994,1675.6014486096387
member,electric_bike,2021,Jan,Thursday,21,52,8.502564102564103,1843.8059558444543
member,electric_bike,2021,Jan,Thursday,22,23,6.70072463768116,1564.2441763988638
member,electric_bike,2021,Jan,Thursday,23,28,9.073214285714286,2203.523092577221
member,electric_bike,2021,Jan,Tuesday,0,13,14.825641025641026,3283.2159562130223
